Index,Variant,"Region, subregion, country or area *",Country code,Type,Parent code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
109,Estimates,CENTRAL AND SOUTHERN ASIA,921,SDG region,1828,49.46182099,50.28839798,51.16649625,52.09476991,53.07218495,54.09800098,55.17177953,56.29339492,57.46296412,58.68076852,59.94700064,61.26149576,62.62350525,64.03158736,65.48390202,66.97902724,68.51747254,70.09949436,71.72333379,73.38676964,75.08889739,76.82883875,78.60901835,80.43601396,82.31859334,84.26333116,86.27124688,88.34113405,90.47426943,92.6714946,94.93239735,97.25636344,99.64023638,102.0774354,104.5594051,107.0785499,109.6312847,112.2143115,114.8205903,117.4423047,120.073039,122.7086711,125.3470096,127.9861763,130.6252369,133.2633516,135.8969424,138.5242426,141.1484536,143.7746009,146.4052931,149.0412195,151.6778436,154.3062043,156.9143566,159.4932727,162.0404091,164.5567275,167.0412562,169.4940433,171.9158325,174.3041318,176.6600039,178.992218,181.3126792,183.6295666,185.9453816,188.2564313,190.5569304,192.8381439,195.0929334
110,Estimates,Central Asia,5500,Subregion,921,4.443723245,4.549262375,4.677103945,4.823835499,4.98652207,5.162734957,5.350518362,5.548412062,5.755391809,5.970725707,6.193674986,6.423134418,6.657341493,6.893756478,7.129395257,7.361945762,7.590347587,7.814346578,8.033571187,8.247973536,8.457692161,8.662494811,8.862659577,9.059652031,9.255458784,9.451762126,9.648975117,9.847386288,10.04833897,10.25337388,10.46354936,10.67840399,10.89746256,11.12152853,11.35157317,11.58753027,11.830283,12.07743602,12.32157436,12.55288976,12.76434492,12.95399576,13.12381054,13.27575068,13.4133753,13.54010095,13.65627472,13.76332119,13.86726283,13.9756753,14.09442522,14.22642846,14.37195699,14.53095123,14.70218983,14.88490548,15.07908826,15.28577184,15.50624429,15.74209392,15.99400197,16.26193023,16.54411491,16.83721768,17.13681811,17.43917908,17.74297276,18.04717365,18.34873319,18.6442644,18.93122016
111,Estimates,Kazakhstan,398,Country/Area,5500,2.482868467,2.523081824,2.595340593,2.692541393,2.808570582,2.938295737,3.077598992,3.223349261,3.373300737,3.525912509,3.679877023,3.833545209,3.98449124,4.129295848,4.264124162,4.386385895,4.494040079,4.587808275,4.671419787,4.750384858,4.828736526,4.908030892,4.987215246,5.064641997,5.137598622,5.204366041,5.264342334,5.318972108,5.370951217,5.423985258,5.480673779,5.540947883,5.603618921,5.668524651,5.735233915,5.802716598,5.871957625,5.941124199,6.002888469,6.047652702,6.068778383,6.064862022,6.038748379,5.993688558,5.934816461,5.867080416,5.790245583,5.70656184,5.626613327,5.563793384,5.527548987,5.522912546,5.547351187,5.593230729,5.648781716,5.705375782,5.760367078,5.816243286,5.875514316,5.942517687,6.020029263,6.108333889,6.204957217,6.306670371,6.409089528,6.50887506,6.604771641,6.697048931,6.78579694,6.871662777,6.955108716
112,Estimates,Kyrgyzstan,417,Country/Area,5500,9.071976017,9.205198123,9.359442127,9.53181439,9.721047967,9.927367049,10.15235662,10.39916058,10.672122,10.97594891,11.31434307,11.68801356,12.09306569,12.52065693,12.95842023,13.39649635,13.83237748,14.26524505,14.6888634,15.09665276,15.48413452,15.84858707,16.19151721,16.51873306,16.83880605,17.15888425,17.47974453,17.80151199,18.12942649,18.46981752,18.82676747,19.20052138,19.58898853,19.9903024,20.4015537,20.81896246,21.24684046,21.68187696,22.10262252,22.48100104,22.79919187,23.04289364,23.2231074,23.37770594,23.56,23.80654849,24.13661627,24.53415537,24.95710115,25.34473931,25.65543274,25.87507299,26.02438999,26.13940563,26.27213243,26.46162669,26.71730448,27.03015641,27.39816997,27.81391032,28.27058394,28.76917101,29.30960897,29.88171011,30.47195516,31.06947862,31.67010949,32.27177789,32.86770073,33.45073514,34.01559437
113,Estimates,Tajikistan,762,Country/Area,5500,10.94246213,11.32462847,11.70298657,12.07731495,12.44887825,12.82092026,13.19842098,13.58799657,13.9978351,14.43668191,14.91178194,15.42679337,15.98002286,16.56367534,17.16542584,17.77632895,18.39458417,19.02155616,19.65513004,20.29340526,20.93532438,21.58058731,22.22980852,22.8853601,23.55024293,24.22792941,24.91896256,25.62529294,26.35332238,27.11101029,27.903994,28.72833667,29.582002,30.47497857,31.42014147,32.4222635,33.490483,34.6098671,35.73286653,36.79531295,37.75229351,38.58699628,39.31473278,39.96368248,40.57708631,41.18895399,41.80733067,42.42929408,43.06512575,43.72437839,44.41504001,45.14511289,45.91926979,46.73871106,47.60210775,48.50898828,49.4612032,50.46203915,51.51417548,52.62040583,53.78248785,54.99790654,56.26491855,57.58632466,58.96561875,60.40310803,61.90036439,63.44862818,65.02462847,66.59776365,68.14548442
114,Estimates,Turkmenistan,795,Country/Area,5500,2.576975294,2.621294661,2.677805205,2.744730066,2.820483902,2.903917605,2.99403741,3.090200668,3.191992424,3.299248824,3.411686847,3.528959632,3.650347924,3.774719639,3.900719256,4.027399826,4.154116571,4.280982274,4.408726832,4.538548294,4.671259549,4.80702445,4.945457834,5.086314983,5.229244781,5.373936544,5.520641372,5.669486945,5.819800821,5.970712659,6.121781968,6.272812972,6.424497266,6.578660652,6.737631137,6.903206861,7.074377035,7.250675633,7.434920094,7.630640734,7.839418637,8.063303045,8.298774286,8.534864767,8.756846764,8.954186794,9.123352414,9.267603686,9.391775371,9.503826102,9.610214287,9.712269913,9.810010001,9.907330879,10.00871619,10.11778776,10.23580959,10.36354776,10.50319196,10.65680633,10.82546549,11.01031217,11.20998021,11.41952206,11.63220905,11.84279148,12.04939246,12.25218011,12.450582,12.64463644,12.83422425
115,Estimates,Uzbekistan,860,Country/Area,5500,14.72510108,15.20934885,15.67440527,16.13719088,16.61131876,17.10704278,17.63118712,18.18725905,18.77586272,19.39520216,20.04301598,20.71842736,21.42366949,22.16480019,22.94973907,23.78201693,24.66723319,25.59825811,26.55069582,27.49140339,28.39753409,29.25821345,30.08223319,30.89044899,31.71394922,32.57515045,33.48087917,34.42379173,35.39545369,36.38205924,37.37367184,38.36787024,39.36866008,40.38002586,41.40817348,42.45717677,43.52510343,44.60839445,45.70731077,46.8220945,47.95098025,49.09464504,50.2470945,51.39157029,52.50635167,53.57553597,54.59638693,55.57237189,56.50215562,57.38610954,58.22744476,59.02339915,59.78165491,60.52917019,61.30139633,62.12455336,63.00909027,63.95089563,64.94353785,65.97430418,67.03316408,68.11708039,69.2275858,70.36349318,71.5241984,72.70699577,73.91103197,75.12875882,76.34281147,77.53106488,78.67700752
116,Estimates,Southern Asia,5501,Subregion,921,77.08261914,78.35158802,79.69000537,81.09779322,82.5750839,84.12217289,85.73955267,87.42791635,89.18808111,91.02095005,92.92728707,94.90750449,96.96147576,99.08843278,101.2872374,103.5570138,105.8992347,108.3144697,110.8001088,113.3525974,115.9703909,118.6522147,121.4018105,124.2288925,127.1463891,130.1638767,133.2827469,136.5008758,139.8194995,143.2390306,146.7581545,150.3761633,154.0882554,157.8833195,161.746955,165.6669468,169.6369683,173.6531675,177.7087347,181.7970754,185.9121555,190.0485164,194.2014144,198.366616,202.5404296,206.7194038,210.8975528,215.0711516,219.2416707,223.412571,227.5844623,231.7566676,235.9217005,240.0651378,244.1684556,248.2175574,252.2083456,256.1417377,260.0153752,263.8283615,267.5814786,271.270729,274.8989093,278.4822178,282.0425756,285.5954732,289.1457613,292.6881107,296.2150567,299.7145832,303.1767346
117,Estimates,Afghanistan,4,Country/Area,5501,11.87408786,12.00893147,12.15573936,12.31456055,12.48554974,12.66886009,12.86473823,13.07348742,13.29549521,13.53115063,13.78085194,14.04498055,14.32380909,14.61752903,14.92628129,15.25031094,15.58502589,15.92981037,16.29302454,16.68622982,17.11493123,17.57719879,18.06087369,18.54756456,19.01320344,19.43627118,19.8252198,20.17476029,20.43500751,20.54201513,20.45844438,20.17535,19.73243574,19.20431946,18.69360353,18.28600925,17.97656006,17.77492571,17.79555801,18.17981344,19.01220936,20.37039488,22.18782434,24.22663511,26.15526759,27.74049873,28.87823423,29.64973501,30.23277579,30.89612934,31.8291165,33.09590418,34.61810189,36.27251019,37.87441258,39.2952149,40.48809546,41.51049536,42.46282664,43.49294795,44.70408817,46.13149986,47.73056704,49.42804277,51.11479337,52.7120715,54.19696106,55.59555035,56.93704929,58.26939466,59.62739485
118,Estimates,Bangladesh,50,Country/Area,5501,291.1167781,297.352685,303.371445,309.5368441,316.1237612,323.3180072,331.2124299,339.811147,349.0400399,358.7659906,368.8523085,379.218207,389.891296,401.0294845,412.8579627,425.4829377,439.1000307,453.5165553,467.9914881,481.5223554,493.4507644,503.4311669,511.8361066,519.6092879,528.0957363,538.2677268,550.4523777,564.3665438,579.6268956,595.5983714,611.8114619,628.159453,644.7885995,661.769148,679.2389107,697.2741799,715.8914727,734.9708765,754.2932319,773.569148,792.5939694,811.2401091,829.5590996,847.7424983,866.0803872,884.7655604,903.8175232,923.1049474,942.4815088,961.7396866,980.7010986,999.3755013,1017.731251,1035.504325,1052.365591,1068.107129,1082.593178,1095.954375,1108.582346,1121.032458,1133.713091,1146.755274,1160.065553,1173.553146,1187.042982,1200.401682,1213.62181,1226.745187,1239.738135,1252.563363,1265.186932
119,Estimates,Bhutan,64,Country/Area,5501,4.638245402,4.743631451,4.847154813,4.952724506,5.063514967,5.180313246,5.304562269,5.43581604,5.572946454,5.714195766,5.857858698,6.003856547,6.153474828,6.310281502,6.479025107,6.66350972,6.864758507,7.081984416,7.312511478,7.552693024,7.799853084,8.053020962,8.311829367,8.578482042,8.854080856,9.140147441,9.437285201,9.744313561,10.05651022,10.36786736,10.6745809,10.96904268,11.25319411,11.53876223,11.84434767,12.17997219,12.55825485,12.9683081,13.36757877,13.69921557,13.92557127,14.02620878,14.02327046,13.97250571,13.95453472,14.0259989,14.20549886,14.47419786,14.80646431,15.16084687,15.50526012,15.8365821,16.16142404,16.47139072,16.75916258,17.01980744,17.24700265,17.44295196,17.61972348,17.7959703,17.98415405,18.18865598,18.40601307,18.63302463,18.86436498,19.09607262,19.32749167,19.55985518,19.79158905,20.0197812,20.24325104
120,Estimates,India,356,Country/Area,5501,126.5728729,128.6083113,130.7683249,133.0370293,135.4029154,137.8588674,140.4023325,143.0351606,145.762961,148.5941265,151.5367921,154.5956249,157.7689926,161.0477642,164.4187351,167.8746827,171.4089947,175.0310532,178.7688759,182.6604869,186.7320276,190.9962098,195.4423548,200.0444425,204.7641069,209.5738584,214.4599185,219.4305665,224.5062761,229.7180295,235.0851567,240.6119343,246.2807617,252.062249,257.9160467,263.8109277,269.7356207,275.6911247,281.6735352,287.6824808,293.7174547,299.770012,305.8354892,311.9221664,318.0428523,324.2048392,330.4078273,336.6417982,342.8921751,349.1395283,355.3676516,361.5645465,367.7253008,373.8486763,379.9365214,385.9860702,391.9985911,397.9595892,403.8321675,409.5689199,415.1369953,420.5206997,425.731367,430.7972646,435.761175,440.6554549,445.4869181,450.2493211,454.9464659,459.5796959,464.1494102
121,Estimates,Iran (Islamic Republic of),364,Country/Area,5501,10.51196586,10.75599275,11.01194437,11.27939087,11.55798287,11.84743238,12.14750422,12.45804059,12.77893525,13.11016855,13.45178779,13.80391821,14.16677965,14.54069325,14.92607227,15.32336434,15.73447545,16.16025053,16.59916859,17.04886433,17.50874827,17.98015597,18.4675294,18.97744681,19.51827147,20.09749286,20.71411685,21.37056953,22.08149028,22.86521445,23.73291824,24.68448067,25.70951521,26.79490221,27.92225722,29.07322281,30.24792791,31.43519204,32.59176077,33.66307758,34.61128734,35.41741119,36.09368825,36.67296736,37.20524884,37.72844432,38.25176937,38.76841915,39.28146879,39.79053452,40.29559854,40.80262258,41.31577231,41.83043014,42.33906174,42.83709128,43.32366584,43.80367566,44.28516656,44.77899543,45.29337079,45.82908661,46.38474778,46.9632268,47.56732615,48.197604,48.85572503,49.5372497,50.22885634,50.91270947,51.57529889
122,Estimates,Maldives,462,Country/Area,5501,245.72,247.4,250.6333333,254.95,260.05,265.68,271.7033333,278.06,284.77,291.9566667,299.5766667,307.76,316.34,325.1333333,333.9233333,342.3666667,350.43,358.27,366.31,375.2733333,385.6266667,397.6766667,411.1566667,425.6666667,440.34,454.7266667,468.5433333,482.0833333,495.9133333,510.92,527.57,546.07,566.1633333,587.5166667,609.4933333,631.8,654.2066667,676.7466667,699.29,721.6733333,743.8633333,765.81,787.57,808.6533333,828.6066667,847.1466667,863.9266667,879.4533333,894.8166667,911.74,931.32,954.3633333,980.6166667,1008.936667,1037.55,1065.346667,1091.63,1117.24,1144.826667,1177.97,1219.1,1268.31,1324.103333,1385.306667,1450.06,1516.38,1585.016667,1654.66,1719.013333,1769.856667,1801.806667
123,Estimates,Nepal,524,Country/Area,5501,59.17908615,60.43670736,61.6302616,62.77777468,63.89480293,64.99418207,66.08588071,67.17729334,68.27328915,69.37713987,70.49222183,71.62371817,72.78093478,73.97711894,75.22816882,76.54629927,77.93882107,79.40680153,80.94817579,82.55777468,84.2317963,85.97128706,87.77915591,89.65612138,91.60279037,93.61958144,95.70607604,97.86212068,100.0882665,102.3852947,104.7534566,107.2007604,109.7274573,112.3168678,114.9458528,117.6024765,120.2628322,122.94173,125.71158,128.6712313,131.8833624,135.3715103,139.088399,142.9366795,146.7799023,150.5132473,154.1008162,157.549857,160.8501918,164.0039833,167.0115033,169.8438298,172.4843042,174.9625392,177.3235926,179.5919079,181.8394629,184.0431531,186.0242832,187.5377119,188.442323,188.6377398,188.2745727,187.7697593,187.6943286,188.455061,190.1878619,192.7637391,195.9938054,199.5724799,203.2564213
124,Estimates,Pakistan,586,Country/Area,5501,48.70066677,49.28508198,49.96434465,50.73304535,51.58671778,52.52183479,53.53585642,54.6271936,55.79509651,57.03943545,58.36017279,59.75667938,61.22728051,62.76890437,64.37788372,66.05175254,67.79288994,69.60328845,71.48024336,73.42017954,75.42297374,77.48868696,79.62585876,81.8537308,84.19727584,86.67610393,89.29317663,92.04826692,94.95285129,98.01931299,101.2535622,104.6602078,108.2290331,111.9317352,115.7296959,119.5925501,123.515171,127.4981346,131.5244954,135.5760611,139.642899,143.7041498,147.76765,151.8870382,156.1368358,160.5656328,165.1998923,170.0101598,174.9211719,179.8264646,184.6507667,189.3659298,193.9986704,198.5955933,203.2283857,207.9493657,212.773228,217.6838237,222.6662827,227.6951147,232.7530134,237.8323059,242.9432921,248.1070971,253.3533261,258.7003853,264.1544157,269.6998366,275.3065172,280.9325926,286.5456764
125,Estimates,Sri Lanka,144,Country/Area,5501,127.1104768,129.3003987,131.6625578,134.2228034,136.9960293,139.9847074,143.179158,146.5579971,150.0899219,153.7365651,157.4625419,161.2444427,165.0802105,168.9924414,173.0182905,177.1778823,181.4808643,185.8977834,190.3620954,194.7846914,199.1027906,203.2822676,207.3390847,211.3224845,215.3074629,219.3452559,223.4554935,227.6111465,231.7603413,235.829469,239.7678201,243.5468346,247.1888056,250.7517302,254.3214958,257.9537873,261.6625897,265.4115133,269.1466433,272.7914527,276.2839898,279.632148,282.8388933,285.8368203,288.5420826,290.909217,292.8925211,294.5446819,296.0388295,297.6127093,299.4355924,301.5743422,303.9782491,306.5545527,309.1556849,311.6725881,314.0803221,316.4095679,318.6730027,320.897911,323.1021847,325.2829852,327.4214479,329.5017222,331.5023441,333.4081327,335.2125179,336.9164089,338.5227236,340.0372189,341.4646787
126,Estimates,EASTERN AND SOUTH-EASTERN ASIA,1832,SDG region,1828,52.99421906,54.32350091,55.49631515,56.57334534,57.60377156,58.62532396,59.66375746,60.7333482,61.83830604,62.97513183,64.13966868,65.33465463,66.57631254,67.89716815,69.33804674,70.92453134,72.66769858,74.5491901,76.52740899,78.54355362,80.55092309,82.54001836,84.51082943,86.43811045,88.29473523,90.06349576,91.73229438,93.30949123,94.82537801,96.32391806,97.83989999,99.37246468,100.9189668,102.509177,104.1789238,105.948149,107.8359805,109.8212709,111.8334553,113.7752328,115.5764408,117.2104504,118.6961897,120.0651614,121.3690995,122.6464266,123.9050327,125.1335068,126.3289174,127.4837405,128.5937471,129.6612279,130.6937962,131.6987119,132.6849735,133.659994,134.6253145,135.5822662,136.5373476,137.4979291,138.4683408,139.450839,140.4416345,141.4310197,142.4054021,143.3537052,144.272612,145.1610022,146.0126404,146.8209595,147.5810624
127,Estimates,Eastern Asia,906,Subregion,1832,58.60800343,60.11085921,61.37412072,62.48238151,63.50437114,64.49300689,65.48467565,66.49992471,67.54540398,68.61710912,69.71012968,70.82904204,71.99700299,73.25964645,74.67404257,76.2762113,78.08251784,80.0684377,82.17675023,84.32627039,86.45291498,88.54275349,90.59695163,92.5853278,94.47656428,96.25077277,97.89427033,99.41612787,100.8498661,102.2445045,103.6400155,105.032954,106.4233516,107.8576085,109.3931698,111.0639834,112.8978536,114.865689,116.8737608,118.7917991,120.5259396,122.0418991,123.3659711,124.5393585,125.6296929,126.6874466,127.722407,128.7203041,129.6800962,130.5956307,131.4637855,132.2883634,133.077838,133.8388929,134.5792757,135.3054183,136.0193144,136.7226915,137.4209437,138.1199659,138.8231954,139.5319273,140.2430622,140.9496538,141.6419276,142.3113354,142.9558375,143.5728822,144.1527336,144.6838373,145.1577379
128,Estimates,China,156,Country/Area,906,59.05483686,60.70476132,62.0540481,63.20329635,64.23506204,65.2138679,66.18547804,67.17761755,68.20210762,69.25842751,70.34439831,71.4675779,72.65523261,73.95861512,75.44084831,77.14131798,79.07948458,81.22752844,83.51694641,85.85085497,88.15325785,90.40696987,92.61465917,94.74492723,96.76648789,98.65999912,100.4116132,102.0312891,103.5559854,105.0394174,106.5260706,108.0101641,109.4935967,111.0362135,112.7128452,114.5680858,116.6371427,118.8826577,121.1864789,123.3842521,125.3576087,127.063322,128.5347382,129.8242081,131.0175097,132.1785949,133.319988,134.4234825,135.4871923,136.5025598,137.4650364,138.3788399,139.2546733,140.1016149,140.9304328,141.7497306,142.5626931,143.3706476,144.1775733,144.9870918,145.8010055,146.6198015,147.4409137,148.2586336,149.0650312,149.8526043,150.6196817,151.3623622,152.0681405,152.7217158,153.3118263
129,Estimates,"China, Hong Kong SAR",344,Country/Area,906,1880.001905,1959.754286,2047.709524,2143.53619,2246.390476,2354.919048,2467.197143,2580.804762,2692.914286,2800.50381,2900.998095,2992.925714,3076.47619,3153.771429,3228.154286,3302.114286,3377.00381,3452.355238,3526.837143,3598.267619,3665.64,3727.235238,3784.945714,3845.515238,3918.08381,4008.53619,4120.317143,4249.90381,4387.646667,4519.882857,4636.899048,4734.945714,4817.189524,4889.242857,4959.842857,5035.26,5117.566667,5204.480952,5292.742857,5377.405714,5455.182857,5523.847619,5585.471429,5646.034286,5713.922857,5794.508571,5891.032381,5999.91619,6111.424762,6211.867619,6291.740952,6347.404762,6382.639048,6404.46381,6423.393333,6447.218095,6478.174286,6514.301905,6554.153333,6594.897143,6634.594286,6672.950476,6711.282857,6751.219048,6794.921905,6843.801905,6898.610476,6958.395238,7020.693333,7082.054286,7139.988571
