Year_HS,Overall rank_HS,Country or region_HS,Score_HS,GDP per capita_HS,Social support_HS,Healthy life expectancy_HS,Freedom to make life choices_HS,Generosity_HS,Perceptions of corruption_HS,Dystopia.Residual_HS,Country & Year,SPI Rank_SP,Country_SP,SPI country code_SP,SPI year_SP,Status_SP,Social Progress Index_SP,Basic Human Needs_SP,Foundations of Wellbeing_SP,Opportunity_SP,Nutrition and Basic Medical Care_SP,Water and Sanitation_SP,Shelter_SP,Personal Safety_SP,Access to Basic Knowledge_SP,Access to Information and Communications_SP,Health and Wellness_SP,Environmental Quality_SP,Personal Rights_SP,Personal Freedom and Choice_SP,Inclusiveness_SP,Access to Advanced Education_SP,Undernourishment (% of pop.)_SP,"Deaths from infectious diseases (deaths/100,000)_SP",Child stunting (% of children)_SP,"Maternal mortality rate (deaths/100,000 live births)_SP","Child mortality rate (deaths/1,000 live births)_SP","Unsafe water, sanitation and hygiene attributable deaths (per 100,000 pop.)_SP",Populations using unsafe or unimproved water sources (%)_SP,Populations using unsafe or unimproved sanitation (%)_SP,Usage of clean fuels and technology for cooking (% of pop.)_SP,Access to electricity (% of pop.)_SP,"Household air pollution attributable deaths (deaths/100,000)_SP","Traffic deaths (deaths/100,000)_SP",Political killings and torture (0=low freedom; 1=high freedom)_SP,Perceived criminality (1=low; 5=high)_SP,"Homicide rate (deaths/100,000)_SP",Access to quality education (0=unequal; 4=equal)_SP,Women with no schooling_SP,Gender parity in secondary attainment (distance from parity)_SP,Primary school enrollment (% of children)_SP,Secondary school attainment (% of population)_SP,Access to online governance (0=low; 1=high)_SP,Media censorship (0=frequent; 4=rare)_SP,Internet users (% of pop.)_SP,Mobile telephone subscriptions (subscriptions/100 people)_SP,Access to quality healthcare (0=unequal; 4=equal)_SP,Access to essential services  (0=none; 100=full coverage)_SP,"Premature deaths from non-communicable diseases (deaths/100,000)_SP",Life expectancy at 60 (years)_SP,Greenhouse gas emissions (total CO2 equivalents)_SP,Particulate matter _SP,Biome protection_SP,"Outdoor air pollution attributable deaths (deaths/100,000)_SP",Political rights (0=no rights; 40=full rights)_SP,Freedom of expression (0=no freedom; 1=full freedom)_SP,Freedom of religion (0=no freedom; 4=full freedom)_SP,Access to justice (0=non-existent; 1=observed)_SP,Property rights for women (0=no right; 5=full rights)_SP,Vulnerable employment (% of employees)_SP,Corruption (0=high; 100=low)_SP,Early marriage (% of women)_SP,Satisfied demand for contraception (% of women)_SP,Equality of political power by socioeconomic position (0=unequal power; 4=equal power)_SP,Equality of political power by social group (0=unequal power; 4=equal power)_SP,Equality of political power by gender (0=unequal power; 4=equal power)_SP,Discrimination and violence against minorities (0=low; 10=high)_SP,Acceptance of gays and lesbians (0=low; 100=high)_SP,Quality weighted universities (points)_SP,Citable documents_SP,Women with advanced education (%)_SP,Years of tertiary schooling_SP
2015,14,Mexico,7.187,1.02054,0.91451,0.8144399999999999,0.48181,0.21311999999999998,0.14074,3.6021400000000003,2015Mexico,63.0,Mexico,MEX,2015,Ranked,71.97,82.65,72.86,60.41,92.27,93.53,90.42,54.38,79.61,72.51,64.15,75.16,73.83,64.43,48.42,54.95,4.1,36.228,14.841,45.505,15.9261,3.014,7.095,11.999,85.0,99.3202,37.385,15.625,0.54,4.0,19.4089,1.008,0.0286,0.0632,99.5963,56.5,0.8814,2.587,43.46,89.8342,1.258,67.638,271.81,22.0462,671.0,23.1,13.339,31.7732,28.0,0.746,3.763,0.41,4.225,27.984,35.0,15.5349,80.0,1.754,2.452,1.638,6.4,0.6,140.0,0.1635,0.291,1.5982
2015,15,United States,7.119,1.3945100000000001,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011,2015United States,22.0,United States,USA,2015,Ranked,86.58,93.64,81.85,84.24,97.45,98.87,97.55,80.71,92.87,87.27,76.6,70.68,95.85,85.6,64.89,90.62,2.5,21.8236,2.45,32.265,6.9687,0.31,0.339,3.235,95.0,100.0,13.103,11.128,0.94,2.0,4.5256,2.596,0.0041,0.0042,97.5092,95.2,0.8983,3.605,71.4,98.1977,2.547,87.976,281.535,23.2659,6630.0,8.221,9.1446,18.3389,37.0,0.977,3.959,0.931,4.809,3.898,74.0,4.3312,81.4,2.44,2.694,2.724,5.0,0.71,976.6,1.7861,0.8903,4.1561
2015,16,Brazil,6.983,0.98124,1.2328700000000001,0.69702,0.49049,0.17521,0.14574,3.26001,2015Brazil,46.0,Brazil,BRA,2015,Ranked,76.13,82.87,75.82,69.68,92.88,88.12,94.97,55.53,79.27,78.54,65.99,79.48,88.14,69.39,62.35,58.85,2.5,62.6197,10.251,68.99,16.7007,3.854,10.584,25.841,95.0,99.5752,26.222,21.445,0.82,4.0,26.942,1.203,0.0338,0.0554,97.0022,55.8,0.7288,3.818,51.04,134.8514,1.958,69.485,327.269,22.0045,1080.0,13.99,14.7005,25.5509,33.0,0.93,3.899,0.688,4.77,25.89,43.0,14.6459,88.1,2.55,2.863,2.556,5.9,0.64,93.8,0.3177,0.3345,2.1498
2015,18,Ireland,6.94,1.33596,1.36948,0.89533,0.6177699999999999,0.28703,0.45901000000000003,1.9757,2015Ireland,13.0,Ireland,IRL,2015,Ranked,89.15,95.97,88.09,83.38,98.54,99.22,97.82,88.29,95.13,85.43,83.12,88.7,96.42,87.0,74.4,75.69,2.5,20.0932,2.708,2.974,3.9167,0.159,0.284,2.219,95.0,100.0,11.649,3.659,0.94,2.0,1.105,3.488,0.0031,0.0304,99.9273,83.5,0.7119,3.761,78.2477,105.7496,3.236,93.909,210.758,23.5846,58.5,8.751,14.0917,16.5192,39.0,0.974,3.871,0.952,4.776,12.173,74.0,1.0503,87.2,3.053,3.265,2.272,1.9,0.77,36.6,2.5396,0.8151,3.1926
2015,19,Belgium,6.937,1.30782,1.28566,0.8966700000000001,0.5845,0.2254,0.2225,2.4148400000000003,2015Belgium,12.0,Belgium,BEL,2015,Ranked,89.39,95.17,87.91,85.08,98.29,99.56,97.22,85.63,94.61,85.23,84.1,87.71,97.99,87.99,75.41,78.94,2.5,26.709,2.698,7.687,4.1921,0.305,0.311,0.934,95.0,100.0,14.873,7.295,0.95,2.0,1.8379,3.77,0.0102,0.0536,98.7925,81.6,0.6441,3.888,82.1702,110.4107,3.759,92.816,230.038,23.4205,121.0,13.234,17.0,20.8364,40.0,0.982,3.893,0.979,4.852,10.504,76.0,2.149,90.0,3.177,3.289,2.765,4.1,0.82,43.2,2.6654,0.8688,3.5459
2015,21,United Kingdom,6.867000000000001,1.26637,1.28548,0.90943,0.59625,0.32066999999999996,0.51912,1.9699400000000002,2015United Kingdom,17.0,United Kingdom,GBR,2015,Ranked,88.64,94.59,90.32,81.01,98.16,99.78,97.5,82.9,94.27,95.75,84.1,87.17,94.24,86.85,63.86,79.08,2.5,26.3417,2.985,8.188,4.6382,0.193,0.343,0.237,95.0,100.0,13.353,3.374,0.92,3.0,0.9279,3.373,0.0073,0.0367,99.7246,83.0,1.0,3.641,89.8441,121.0667,3.697,91.253,223.057,23.7663,592.0,10.801,16.7218,17.7733,40.0,0.945,3.775,0.918,4.589,12.694,78.0,2.6217,85.8,2.364,2.856,2.526,5.6,0.77,288.8,2.5178,0.7515,2.807
2015,25,Panama,6.7860000000000005,1.0635299999999999,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848,2015Panama,50.0,Panama,PAN,2015,Ranked,74.92,82.9,77.93,63.94,88.43,84.23,91.08,67.87,83.43,63.34,76.06,88.89,88.79,61.49,52.61,52.88,8.7,56.4827,18.275,77.228,18.0656,5.224,19.907,27.938,87.0,89.1,20.293,14.091,0.93,3.0,17.2861,2.133,0.0252,0.0574,93.6021,66.7,0.3729,2.84,44.03,161.7714,2.843,72.004,230.703,24.3856,14.9,12.922,15.7533,16.4744,35.0,0.883,3.747,0.778,4.73,29.858,37.0,17.5846,71.3,1.89,2.588,2.232,5.6,0.45,3.0,0.1189,0.6598,2.2117
2015,26,Germany,6.75,1.32792,1.2993700000000001,0.89186,0.6147699999999999,0.21843,0.28214,2.1156900000000003,2015Germany,10.0,Germany,DEU,2015,Ranked,89.85,96.15,87.86,85.53,98.87,99.52,97.29,88.93,95.9,87.65,83.09,84.82,97.07,89.9,74.24,80.89,2.5,15.1205,1.057,8.125,3.9564,0.208,0.32,1.131,95.0,100.0,14.513,4.214,0.95,2.0,0.8402,3.473,0.0055,0.0072,96.4105,96.6,0.7627,3.57,84.17,123.2335,3.63,91.079,240.256,23.5682,934.0,12.751,17.0,18.7491,39.0,0.981,3.734,0.987,4.89,6.32,79.0,1.9222,90.7,3.141,3.376,3.001,4.6,0.7,231.0,1.9487,0.8986,2.8847
2015,27,Chile,6.67,1.10715,1.12447,0.85857,0.44132,0.12869,0.33363000000000004,2.67585,2015Chile,33.0,Chile,CHL,2015,Ranked,83.07,91.36,79.35,78.5,96.72,96.06,95.92,76.73,83.79,80.83,74.27,78.52,94.52,81.56,64.03,73.88,3.2,29.5675,4.161,25.29,8.2649,1.012,3.919,8.312,95.0,99.6,21.156,11.519,0.96,3.0,3.1642,1.333,0.0109,0.0401,96.0531,75.7,0.7458,3.795,58.0,134.6574,2.302,80.281,236.94,23.1188,103.0,22.868,10.1042,22.9099,39.0,0.976,3.844,0.895,4.625,21.679,73.0,5.4812,82.7,2.536,2.566,2.491,4.1,0.66,39.8,0.5867,0.7027,4.1304
2015,29,France,6.575,1.27778,1.2603799999999998,0.9457899999999999,0.55011,0.20646,0.12332,2.21126,2015France,16.0,France,FRA,2015,Ranked,88.7,94.44,90.14,81.51,98.41,99.45,98.2,81.71,93.66,90.43,87.56,88.91,94.2,86.68,66.83,78.33,2.5,15.6384,2.87,7.521,4.1697,0.132,0.535,1.192,95.0,100.0,9.642,5.632,0.94,3.0,1.2161,3.543,0.007,0.0686,99.4208,81.4,0.8983,3.596,81.9198,99.1086,3.864,93.608,218.498,25.0878,494.0,12.29,16.9947,13.4776,38.0,0.969,3.51,0.947,4.826,7.365,69.0,2.5732,90.7,2.769,2.935,3.189,6.8,0.66,188.8,1.6711,0.8141,2.916
2015,30,Argentina,6.574,1.05351,1.24823,0.78723,0.44974,0.08484,0.11450999999999999,2.8360000000000003,2015Argentina,43.0,Argentina,ARG,2015,Ranked,78.56,87.23,76.07,72.37,94.1,94.96,94.8,65.07,87.51,73.48,68.75,74.55,86.95,67.11,63.02,72.4,2.8,69.6034,8.215,51.406,12.6464,1.668,9.01,6.084,95.0,99.4766,27.0,14.402,0.87,4.0,7.2803,2.53,0.0059,0.0215,99.5919,61.1,0.6271,2.597,59.9,159.6395,2.748,74.052,335.907,21.1091,327.0,14.467,6.8893,31.5098,31.0,0.887,3.865,0.713,4.811,20.178,34.0,13.7124,82.1,2.542,2.826,2.422,5.0,0.65,62.0,0.2872,0.6811,4.031
2015,32,Uruguay,6.485,1.06166,1.2089,0.8116,0.6036199999999999,0.24558000000000002,0.2324,2.3214200000000003,2015Uruguay,40.0,Uruguay,URY,2015,Ranked,81.34,88.35,79.25,76.42,95.05,96.84,96.82,64.67,86.68,79.76,72.42,78.13,95.43,79.44,74.16,56.66,2.5,39.1816,10.41,27.993,9.6033,1.483,6.366,2.737,95.0,99.6118,16.386,15.798,0.89,4.0,7.6709,2.914,0.005,0.0632,99.9162,52.3,0.7119,3.773,57.69,155.4222,3.489,76.458,348.365,21.3902,41.7,9.927,2.9303,20.6355,40.0,0.969,3.715,0.948,4.685,22.368,73.0,10.9748,85.8,3.25,3.367,2.246,3.0,0.79,5.2,0.397,0.4347,2.9937
2015,33,Colombia,6.477,0.91861,1.2401799999999998,0.69077,0.53466,0.0512,0.18400999999999998,2.85737,2015Colombia,54.0,Colombia,COL,2015,Ranked,73.74,82.54,77.47,61.22,90.81,90.56,94.1,54.69,73.52,77.45,74.87,84.03,76.71,63.58,47.16,57.42,8.4,29.5499,13.234,59.011,16.7559,1.787,20.88,8.03,88.0,97.7794,19.13,14.431,0.68,4.0,33.1624,1.373,0.026,0.2314,95.623,48.0,0.7627,3.273,51.7,108.172,1.997,74.302,206.463,24.918,149.0,18.344,13.6903,18.8951,29.0,0.809,3.65,0.531,4.123,47.202,37.0,13.33,85.4,2.244,1.981,1.953,8.0,0.54,44.2,0.1672,0.354,2.6622
2015,36,Spain,6.329,1.23011,1.31379,0.95562,0.45951000000000003,0.06398,0.18227000000000002,2.12367,2015Spain,19.0,Spain,ESP,2015,Ranked,88.14,95.24,88.67,80.52,98.93,99.66,98.08,84.28,90.49,88.62,85.49,90.06,95.53,80.89,70.45,75.22,2.5,14.4838,1.429,4.895,3.4654,0.123,0.451,0.574,95.0,100.0,10.29,4.126,0.97,3.0,0.6435,3.448,0.0454,0.0814,99.7706,71.8,0.9322,3.567,71.635,106.8785,3.327,93.349,201.723,24.8691,355.0,10.075,17.0,14.0682,39.0,0.97,3.692,0.923,4.911,12.535,60.0,3.5731,83.0,2.708,3.433,2.633,5.8,0.87,80.2,1.7714,0.6107,3.6664
2015,42,El Salvador,6.13,0.76454,1.0250700000000001,0.67737,0.4035,0.11775999999999999,0.10692,3.035,2015El Salvador,93.0,El Salvador,SLV,2015,Ranked,65.85,75.51,67.16,54.86,89.38,78.35,87.59,46.74,70.23,63.83,61.82,72.78,75.65,63.64,42.0,38.16,10.6,67.1762,15.547,43.37,16.6612,6.856,25.382,40.665,83.0,95.0431,43.237,21.112,0.74,5.0,40.1048,0.938,0.0948,0.1518,93.3859,41.0,0.5593,3.189,23.1093,143.5014,0.825,69.007,292.895,21.6794,11.7,27.503,7.0237,29.1926,35.0,0.828,3.86,0.242,4.211,35.384,39.0,16.31,79.9,1.083,2.531,1.58,6.3,0.43,5.0,0.0159,0.2653,1.5931
2015,43,Guatemala,6.122999999999999,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,2.74255,2015Guatemala,107.0,Guatemala,GTM,2015,Ranked,59.65,65.43,65.9,47.63,74.29,68.01,72.26,47.17,62.34,62.17,59.83,79.25,67.64,56.36,35.51,30.99,18.5,124.7177,48.191,110.249,31.1921,24.377,46.735,39.945,43.0,87.8359,62.766,17.092,0.63,5.0,33.6821,0.762,0.1652,0.2091,90.1765,25.4,0.6271,2.561,19.7,139.2448,0.908,61.842,279.586,21.3151,28.1,26.528,12.9674,24.8712,24.0,0.728,3.643,0.285,3.983,37.767,32.0,19.6769,66.4,1.052,1.376,2.188,7.9,0.3,2.6,0.0128,0.1492,0.9796
2015,45,Slovakia,5.995,1.1689100000000001,1.26999,0.7890199999999999,0.31751,0.03431,0.16893,2.2463900000000003,2015Slovakia,35.0,Slovakia,SVK,2015,Ranked,82.51,93.81,80.72,73.0,96.41,98.4,94.43,86.0,92.55,79.11,71.01,80.23,92.35,77.71,53.16,68.77,3.7,24.7176,7.814,6.712,6.3948,0.216,3.18,1.795,95.0,100.0,29.77,7.2,0.91,2.0,1.3095,2.466,0.001,0.004,95.9352,99.3,0.5424,3.319,77.8826,114.5099,3.228,82.295,373.421,20.4126,43.3,18.304,17.0,38.1254,37.0,0.914,3.737,0.876,4.792,12.227,50.0,1.4786,76.4,2.343,2.812,2.202,5.9,0.32,7.2,1.4339,0.9136,2.6277
2015,48,Ecuador,5.975,0.8640200000000001,0.99903,0.79075,0.48573999999999995,0.1809,0.11540999999999998,2.5394200000000002,2015Ecuador,59.0,Ecuador,ECU,2015,Ranked,72.5,81.75,75.24,60.5,84.92,89.86,94.53,57.69,84.1,63.41,70.7,82.76,76.96,59.55,53.82,51.68,14.9,61.7783,23.336,85.732,16.104,3.38,16.905,13.517,94.0,98.0347,24.868,29.332,0.87,4.0,10.982,2.396,0.0209,0.0145,98.9426,47.9,0.5763,1.771,40.2791,105.849,2.699,67.526,243.85,22.2997,65.3,16.234,15.1856,28.6776,24.0,0.77,3.612,0.57,4.66,39.538,33.0,19.8879,80.4,2.714,2.498,2.156,7.8,0.54,11.4,0.0609,0.5567,2.0161
2015,50,Italy,5.9479999999999995,1.25114,1.19777,0.9544600000000001,0.26236,0.02901,0.22823000000000002,2.0251799999999998,2015Italy,25.0,Italy,ITA,2015,Ranked,86.02,92.82,87.14,78.1,98.63,99.32,97.43,75.89,91.5,84.72,86.59,85.76,94.87,72.92,69.32,75.28,2.5,10.4363,2.942,3.207,3.6751,0.105,0.522,1.649,95.0,100.0,13.719,6.442,0.89,4.0,0.8343,3.459,0.004,0.1321,99.8846,79.0,0.9153,3.618,58.4593,160.9909,3.598,94.185,191.513,24.5939,478.0,17.769,17.0,17.5531,36.0,0.956,3.792,0.974,4.788,18.082,43.0,1.375,68.9,2.784,3.485,2.893,4.9,0.57,130.6,1.594,0.7227,2.9165
2015,54,Kazakhstan,5.855,1.1225399999999999,1.1224100000000001,0.64368,0.51649,0.08454,0.11827,2.24729,2015Kazakhstan,71.0,Kazakhstan,KAZ,2015,Ranked,69.87,83.64,72.56,53.39,94.33,82.67,91.91,65.66,95.43,68.1,57.78,68.93,52.78,66.48,32.34,61.98,2.8,37.6251,12.26,14.885,14.5151,0.875,11.465,45.39,95.0,99.9043,43.114,16.45,0.6,3.0,6.5781,2.828,0.0037,0.0242,99.7429,99.9,0.5932,1.23,63.3042,178.3431,2.888,72.205,568.652,17.5588,304.0,13.75,3.1787,39.9791,6.0,0.421,1.616,0.743,4.082,27.044,29.0,6.0965,74.9,0.439,2.296,1.88,7.0,0.09,40.4,0.136,0.6506,2.5769
2015,55,Slovenia,5.848,1.18498,1.27385,0.8733700000000001,0.60855,0.03787,0.25328,1.6158299999999999,2015Slovenia,20.0,Slovenia,SVN,2015,Ranked,87.22,95.44,87.7,78.53,97.4,98.42,97.05,88.88,98.75,83.1,81.4,87.57,93.72,78.99,65.55,75.86,2.5,14.9395,7.496,8.186,2.7471,0.105,2.546,2.513,95.0,100.0,15.783,5.464,0.93,2.0,0.5816,3.877,0.0012,0.0224,99.343,97.1,0.7288,3.452,72.6756,110.686,3.426,90.608,232.505,22.9454,19.8,16.633,17.0,19.503,38.0,0.947,3.424,0.969,4.821,15.091,58.0,0.4638,73.0,2.921,3.379,2.405,3.9,0.42,5.0,2.8128,0.9293,3.9542
2015,56,Lithuania,5.832999999999999,1.14723,1.25745,0.73128,0.21341999999999997,0.01031,0.026410000000000003,2.4464900000000003,2015Lithuania,32.0,Lithuania,LTU,2015,Ranked,83.47,89.8,83.35,77.24,96.81,94.35,94.9,73.15,96.22,84.05,70.44,82.69,95.03,77.99,60.76,75.2,2.5,22.8925,8.231,9.923,5.0502,0.28,5.874,12.517,95.0,100.0,27.24,10.289,0.9,3.0,6.5804,3.522,0.0039,0.0495,99.8621,92.3,0.8305,3.313,68.4529,151.7473,3.699,80.573,444.128,20.283,21.8,12.845,16.863,36.1327,38.0,0.914,3.905,0.934,4.855,9.815,58.0,1.8503,67.4,2.586,3.546,2.517,4.3,0.2,15.0,1.1554,0.9531,3.5653
2015,58,Peru,5.824,0.9001899999999999,0.97459,0.73017,0.41496000000000005,0.05989,0.14982,2.5945,2015Peru,65.0,Peru,PER,2015,Ranked,71.61,80.12,74.62,60.07,88.29,81.96,86.14,64.11,78.31,69.11,70.64,80.42,81.52,58.99,47.26,52.53,5.6,87.6552,21.151,81.872,17.58,5.579,19.139,36.159,71.0,92.1354,31.081,15.056,0.81,4.0,6.7609,0.963,0.027,0.1409,99.4997,61.9,0.5424,3.506,39.2,100.0649,1.453,70.567,193.012,24.0143,97.4,27.583,14.4263,22.9616,30.0,0.906,3.825,0.584,4.243,50.641,38.0,11.3,63.8,2.43,1.693,2.315,7.5,0.37,18.2,0.0523,0.327,3.0029
2015,59,Belarus,5.813,1.0319200000000002,1.23289,0.7360800000000001,0.37938,0.1909,0.11045999999999999,2.1309,2015Belarus,53.0,Belarus,BLR,2015,Ranked,74.63,88.37,72.2,63.33,97.71,92.6,91.86,71.32,95.11,61.21,66.44,66.05,54.87,73.2,52.78,72.45,2.5,20.0513,4.648,13.261,4.4963,0.163,6.288,18.04,95.0,100.0,43.535,9.968,0.64,3.0,3.5337,3.561,0.0012,0.0564,98.2735,89.3,0.5593,0.357,54.17,117.9438,3.686,82.21,532.561,18.7724,98.3,19.766,9.0421,58.1325,4.0,0.361,2.674,0.632,4.25,3.279,31.0,3.4618,75.7,3.115,3.304,1.875,6.8,0.14,15.8,0.1859,0.898,4.29
2015,60,Poland,5.791,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759000000000002,1.86565,2015Poland,27.0,Poland,POL,2015,Ranked,85.01,94.2,82.89,77.93,97.05,97.83,94.5,87.44,93.39,85.91,73.82,78.44,96.44,77.82,61.64,75.82,2.5,19.7693,7.998,4.332,5.2086,0.247,4.361,2.449,95.0,100.0,29.383,9.005,0.96,2.0,0.7993,3.653,0.001,0.0673,96.4805,83.1,0.8814,3.836,62.8492,149.3075,3.47,84.148,374.847,21.3174,409.0,22.211,17.0,34.8732,38.0,0.978,3.892,0.934,4.9,17.223,61.0,1.0786,67.8,2.915,2.888,2.731,4.4,0.25,42.6,1.0495,0.8593,3.4739
2015,61,Malaysia,5.77,1.12486,1.07023,0.7239399999999999,0.5302399999999999,0.10500999999999999,0.33075,1.8854099999999998,2015Malaysia,55.0,Malaysia,MYS,2015,Ranked,73.39,87.86,75.51,56.81,90.5,94.23,91.89,74.8,90.79,68.42,67.78,75.03,56.98,68.55,41.04,60.65,3.5,139.9039,19.422,54.739,7.9831,3.427,12.597,3.402,95.0,99.9274,43.254,22.989,0.69,2.0,2.1277,3.14,0.0384,0.0521,99.6643,74.9,0.678,1.185,57.0575,145.9334,3.382,71.574,361.835,19.7598,326.0,16.923,17.0,50.1801,19.0,0.483,1.992,0.595,3.743,20.888,52.0,5.3942,51.3,2.346,1.369,1.788,6.2,0.19,33.4,0.9351,0.4648,2.0262
2015,62,Croatia,5.7589999999999995,1.08254,0.79624,0.78805,0.25883,0.0243,0.054439999999999995,2.75414,2015Croatia,37.0,Croatia,HRV,2015,Ranked,81.94,92.37,83.5,69.96,97.13,97.65,93.11,81.59,95.86,81.69,73.78,82.68,88.91,72.5,51.43,67.03,2.5,8.8188,8.212,5.747,5.0523,0.183,4.823,2.594,88.0,100.0,27.913,7.796,0.96,3.0,1.0756,3.609,0.0031,0.0578,98.6206,92.3,0.7797,3.175,66.7476,110.3918,3.27,86.027,335.776,20.8333,26.7,18.433,17.0,31.4,36.0,0.866,3.763,0.786,4.687,10.392,48.0,1.6834,55.9,2.158,2.398,2.223,5.7,0.36,3.8,1.4616,0.7812,3.1788
2015,64,Russia,5.716,1.13764,1.23617,0.6692600000000001,0.36679,0.03005,0.00199,2.27394,2015Russia,67.0,Russia,RUS,2015,Ranked,71.0,83.28,71.09,58.62,95.13,90.49,93.04,54.46,93.47,70.27,60.37,60.26,55.79,69.12,30.37,79.2,2.5,42.1157,11.274,16.145,9.4723,0.463,8.554,22.473,95.0,100.0,37.216,17.293,0.43,4.0,11.1089,2.596,0.0025,0.0085,99.5945,93.7,0.7458,0.438,67.97,151.2556,2.737,78.848,587.499,18.6714,2190.0,16.582,8.9921,49.8173,7.0,0.386,2.844,0.411,4.765,5.847,27.0,6.9296,72.5,1.109,2.569,1.461,9.3,0.09,135.4,0.3949,0.8856,3.9268
2015,65,Jamaica,5.709,0.81038,1.1510200000000002,0.6874100000000001,0.50442,0.02299,0.2123,2.32038,2015Jamaica,58.0,Jamaica,JAM,2015,Ranked,72.78,78.53,72.78,67.03,90.98,75.6,89.29,58.26,80.57,61.62,65.71,83.21,89.84,68.78,61.46,48.05,10.2,40.6869,7.696,74.342,16.8508,2.322,41.496,35.819,86.0,93.9,36.133,9.661,0.85,4.0,42.012,2.451,0.0018,0.13,89.0027,61.6,0.2712,3.599,37.1,99.5622,2.541,70.145,418.268,21.6501,9.75,14.074,14.4056,28.3667,34.0,0.943,3.836,0.767,4.739,36.827,38.0,3.0447,76.1,2.873,2.912,2.871,3.9,0.14,1.0,0.1207,0.715,1.3604
2015,71,Mauritius,5.477,1.0076100000000001,0.98521,0.7095,0.56066,0.07521,0.37744,1.76145,2015Mauritius,45.0,Mauritius,MUS,2015,Ranked,76.53,90.32,73.54,65.72,91.26,97.58,90.7,81.73,86.0,71.75,68.12,68.28,91.85,68.74,55.34,46.96,5.8,36.0517,14.746,67.088,14.5972,0.862,2.357,4.994,95.0,97.3409,45.508,11.574,0.9,2.0,2.7878,3.121,0.0163,0.1158,97.8459,58.3,0.661,3.32,40.1168,122.1552,3.677,71.035,420.296,20.2528,6.99,15.293,4.7232,47.659,38.0,0.873,3.743,0.906,4.644,16.239,54.0,6.6681,48.7,2.486,2.578,1.985,3.8,0.33,0.8,0.1673,0.4833,2.0022
2015,73,Estonia,5.428999999999999,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782,2015Estonia,26.0,Estonia,EST,2015,Ranked,86.0,92.18,88.66,77.15,97.28,96.27,97.34,77.81,98.77,88.74,74.97,92.16,96.01,83.34,55.1,74.15,2.5,16.3379,8.039,3.456,3.639,0.155,4.758,7.328,95.0,100.0,14.218,6.304,0.96,3.0,3.9422,3.813,0.0016,0.0,98.7535,100.0,0.8136,3.799,80.0043,146.1207,3.679,84.053,359.267,21.3172,21.3,7.706,17.0,14.6726,39.0,0.965,3.803,0.947,4.82,5.691,69.0,4.2479,78.9,2.913,2.593,2.414,6.5,0.29,8.4,2.1795,0.897,3.5551
2015,74,Indonesia,5.399,0.8282700000000001,1.0870799999999998,0.63793,0.46611,0.0,0.51535,1.86399,2015Indonesia,90.0,Indonesia,IDN,2015,Ranked,66.01,76.52,64.73,56.79,78.2,72.3,78.96,76.63,74.11,56.93,51.15,76.72,75.17,62.74,38.74,50.52,8.9,164.5988,36.71,177.522,30.3099,41.834,36.634,23.875,58.0,96.4643,59.713,15.233,0.75,3.0,0.5504,1.372,0.0196,0.1768,93.7264,46.4,0.3729,3.259,14.94,124.3925,1.614,60.402,523.483,17.9386,823.0,16.455,11.2553,26.8197,30.0,0.815,2.391,0.707,4.335,49.724,34.0,10.4286,81.3,1.842,2.274,1.938,7.3,0.03,54.4,0.0259,0.4851,1.5505
2015,76,Turkey,5.332000000000001,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528,2015Turkey,79.0,Turkey,TUR,2015,Ranked,68.33,84.83,64.11,56.05,94.46,87.81,92.55,64.48,69.5,61.1,71.32,54.53,53.1,66.26,32.9,71.95,2.5,18.4018,12.411,23.542,14.2455,1.075,26.735,11.484,95.0,100.0,39.808,10.617,0.6,4.0,3.8207,1.488,0.0727,0.3415,93.433,50.9,0.6271,1.059,46.25,91.7493,2.692,75.621,324.02,22.4408,454.0,42.596,0.1908,45.8032,26.0,0.371,2.137,0.337,3.639,29.414,45.0,6.5,58.9,2.426,2.136,0.72,9.0,0.19,52.4,0.4892,0.5967,4.0839
2015,77,Kyrgyzstan,5.2860000000000005,0.47428000000000003,1.15115,0.65088,0.43477,0.042319999999999997,0.3003,2.2327,2015Kyrgyzstan,87.0,Kyrgyzstan,KGZ,2015,Ranked,66.48,77.28,69.19,52.98,89.16,71.56,83.29,65.09,93.38,61.26,55.52,66.61,65.69,58.54,36.64,51.06,7.2,39.5636,18.231,52.076,24.7446,2.243,16.504,76.426,75.0,99.5401,63.081,17.278,0.53,3.0,5.2519,2.407,0.0036,0.0082,99.5582,97.5,0.5932,2.325,23.0,117.5559,2.34,66.757,546.134,18.1329,18.2,23.298,3.5231,42.3689,14.0,0.718,2.358,0.623,4.531,41.363,27.0,9.5756,63.1,2.157,2.031,1.773,8.4,0.05,5.6,0.0236,0.6689,2.4147
